Order_ID,Customer_Name,Email,Phone_Number,Gender,Age,City,State,Country,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Order_Date,Payment_Method,Delivery_Status,Customer_Rating,Sales_Representative,Discount_Percentage
ORD114275,Vivaan Sharma,vivaan.sharma7370@outlook.com,+19061889073,Female,28,Los Angeles,California,USA,Electronics,Laptop,5,84009.35,336037.4,27/05/2023,PayPal,Delivered,2.0,Meera Nair,20.0
ORD114276,Aarav Gupta,aarav.gupta8259@outlook.com,+917843139207,Female,22,Singapore,Central Region,Singapore,Healthcare,First Aid Kit,3,1362.41,2861.06,12-Dec-2025,Cash on Delivery,Shipped,4.0,Anil Kumar,30.0
ORD114277,  Sanjay Verma ,sanjay.verma9293@gmail.com,+918177513134,Female,56,Vijayawada,Andhra Pradesh,India,Furniture,Dining Table,5,11453.58,45814.32,22-Dec-2023,Credit Card,Delivered,1.0,Sita Reddy,20.0
ORD114278,Arjun Williams,arjun.williams4423@company.com,+919964668220,FEMALE,41,Sydney,New South Wales,Australia,Furniture,Dining Table,4,61100.79,219962.84,2023-12-23,Debit Card,Delivered,3.0,Rahul Verma,10.0
ORD114279,Rohan Kumar,rohan.kumar5821@outlook.com,+916405652202,Female,45,New York,New York,USA,Electronics,Smartphone,6,52056.83,312340.98,02-04-2026,Cash on Delivery,Cancelled,2.0,Rahul Verma,0.0
ORD114280,Rohan Miller,rohan.miller6473@company.com,+916434455292,Male,35,Delhi,Delhi,India,Electronics,Bluetooth Speaker,4,1429.06,5430.43,14/11/2024,UPI,Returned,2.0,John Miller,5.0
ORD114281,mia kumar,mia.kumar9492@yahoo.com,+917922206938,Other,31,Los Angeles,California,USA,Healthcare,Protein Powder,8,1242.08,6955.65,20-May-2024,Wallet,Cancelled,2.0,Anil Kumar,30.0
ORD114282,  Priya Singh @,priya.singh1929@gmail.com,+916667686992,Female,66,Chennai,Tamil Nadu,India,Grocery,Cooking Oil,4,924.62,2958.78,12-Apr-2025,PayPal,Returned,2.0,Sara Wilson,20.0
ORD114283,Ava Wilson,ava.wilson1623@outlook.com,+637941343056,Other,31,Sydney,New South Wales,Australia,Healthcare,Protein Powder,7,2268.35,12702.76,2024/05/04,Wallet,Delivered,1.0,Anil Kumar,20.0
ORD114284,Pooja Williams,pooja.williams1747@company.com,+916905920009,male,31,New York,New York,USA,Furniture,Bookshelf,1,8103.9,7293.51,06-20-2024,Net Banking,Processing,3.0,Emily Davis,10.0
ORD114285,Kiran Gupta,kiran.gupta969@company.com,+374045995283,FEMALE,73,Toronto,Ontario,Canada,Healthcare,BP Monitor,3,2598.77,7406.49,12-12-2024,Debit Card,Delivered,4.0,Sara Wilson,5.0
ORD114286,Kiran Williams,kiran.williams3316@company.com,+919884548765,Female,38,Sydney,New South Wales,Australia,Electronics,Laptop,4,39508.53,110623.88,22-Aug-2024,Debit Card,Processing,,Sita Reddy,30.0
ORD114287,Henry Verma,henry.verma1508@yahoo.com,+819593845064,Female,70,Delhi,Delhi,India,Electronics,Bluetooth Speaker,1,1962.48,1864.36,02-25-2026,Wallet,Delivered,5.0,Ravi Sharma,5.0
ORD114288,Kiran Garcia,kiran.garcia5491@company.com,+918494272466,Other,34,Chicago,Illinois,USA,Electronics,Headphones,2,792.92,1585.84,02-16-2026,Cash on Delivery,Shipped,2.0,Sara Wilson,0.0
ORD114289,Arjun Patel,arjun.patel1005@company.com,+919518599664,Other,71,Los Angeles,California,USA,Clothing,Kurti,7,1986.6,13906.2,26/10/2025,Net Banking,Delivered,2.0,John Miller,0.0
ORD114290,  Isabella Mehta ,isabella.mehta6825@company.com,+475702789281,Female,20,Vijayawada,Andhra Pradesh,India,Electronics,Headphones,3,5964.51,12525.47,28-Oct-2025,Debit Card,Delivered,5.0,David Brown,30.0
ORD114291,Ananya Williams,ananya.williams6412@outlook.com,+794586820414,Female,30,,Dubai,UAE,Clothing,Kurti,1,573.69,516.32,25/05/2025,Wallet,Cancelled,5.0,Kavya Singh,10.0
ORD114292,Sai Verma,sai.verma2507@yahoo.com,+918168437521,Other,56,Singapore,Central Region,Singapore,,Digital Thermometer,7,323.14,1696.49,2024/03/19,Debit Card,Shipped,2.0,John Miller,25.0
ORD114293,Reyansh Williams,reyansh.williams817@outlook.com,+918653825002,Other,68,Los Angeles,California,USA,Electronics,Laptop,6,102223.08,582671.56,25/12/2023,Wallet,Cancelled,2.0,Meera Nair,5.0
ORD114294,Ananya Patel,ananya.patel1462@gmail.com,+916408785381,Male,70,Pune,Maharashtra,India,Furniture,Dining Table,8,20439.67,163517.36,19/02/2026,UPI,Delivered,,Meera Nair,0.0
ORD114295,Liam Kumar,liam.kumar3521@company.com,+917392716214,male,48,Visakhapatnam,Andhra Pradesh,India,Healthcare,Protein Powder,5,1550.25,6588.56,10/10/2025,UPI,Processing,,David Brown,15.0
ORD114296,kiran garcia,kiran.garcia1441@yahoo.com,+916556105609,Male,64,Hyderabad,Telangana,India,Healthcare,BP Monitor,8,4390.39,26342.34,2026/01/26,PayPal,Returned,1.0,Ravi Sharma,25.0
ORD114297,Kavya Mehta,kavya.mehta4965@gmail.com,+919998398721,Male,25,Vijyawada,Andhra Pradesh,India,Furniture,Sofa Set,7,13292.72,65134.33,14/07/2025,Debit Card,Returned,4.0,Rahul Verma,30.0
ORD114298,Nikitha Iyer,nikitha.iyer4183@outlook.com,+890184852787,Other,44,Bengaluru,Karnataka,India,Electronics,Smartphone,1,79809.47,71828.52,03-17-2024,UPI,Cancelled,4.0,Ravi Sharma,NULL
ORD114299,Priya Patel,priya.patel6391@outlook.com,+792249156853,male,75,Singapore,Central Region,Singapore,Grocery,Rice Bag,2,1150.26,1840.42,07-Aug-2024,Wallet,Returned,5.0,Rahul Verma,20.0
ORD114300,Daniel Smith,daniel.smith4755@yahoo.com,+916329853859,Female,63,Hyderabad,Telangana,India,Furniture,Sofa Set,6,92399.14,471235.61,07-06-2025,UPI,Returned,3.0,Sita Reddy,15.0
ORD114301,Sneha Garcia,sneha.garcia7365@outlook.com,+916603702705,Female,24,London,England,UK,Healthcare,Digital Thermometer,7,1172.16,6974.35,2026-01-30,UPI,Cancelled,,Sita Reddy,15.0
ORD114302,Reyansh Iyer,reyansh.iyer2561@outlook.com,+917697784286,Male,24,Delhi,Delhi,India,Clothing,Sneakers,4,6983.67,26537.95,05-18-2026,Credit Card,Shipped,3.0,Ravi Sharma,5.0
ORD114303,Daniel Williams,daniel.williams8862@yahoo.com,+919066580115,Female,55,Singapore,Central Region,Singapore,Electronics,Headphones,6,1913.33,10331.98,2026/02/24,Cash on Delivery,Processing,2.0,Sara Wilson,10.0
ORD114304,Sneha Patel,sneha.patel1452@yahoo.com,+917353197650,Male,38,New York,New York,USA,Clothing,Jacket,4,4964.42,14893.26,07-11-2023,UPI,Shipped,,Rahul Verma,25.0
ORD114305,Rohan Johnson,rohan.johnson8251@gmail.com,+884949536599,Other,54,London,England,UK,Healthcare,Digital Thermometer,5,1152.85,4323.19,2026-01-23,Net Banking,Cancelled,5.0,David Brown,25.0
ORD114306,sanjay verma,sanjay.verma9268@company.com,+659311601112,Female,63,Los Angeles,California,USA,Electronics,Smartphone,5,50784.35,253921.75,2025-05-14,Credit Card,Processing,5.0,Emily Davis,0.0
ORD114307,Isabella Gupta,isabella.gupta4232@gmail.com,+497844442505,male,22,Delhi,Delhi,India,Healthcare,Protein Powder,4,1211.97,3635.91,2024-12-02,PayPal,Processing,,David Brown,25.0
ORD114308,Vivaan Kumar,vivaan.kumar9484@outlook.com,+918223014504,Female,36,New York,New York,USA,Healthcare,Vitamin Tablets,5,1255.68,6278.4,2024-09-26,Wallet,Returned,,Ravi Sharma,0.0
ORD114309,sanjay wilson,sanjay.wilson1076@gmail.com,+917525215683,Female,25,Singapore,Central Region,Singapore,Electronics,Laptop,3,36241.41,76106.96,29/03/2024,Net Banking,Returned,2.0,Anil Kumar,30.0
ORD114310,Ava Reddy,ava.reddy5268@company.com,+919395906843,male,69,Manchester,England,UK,Grocery,Wheat Flour,5,,885.99,29-Jan-2024,PayPal,Returned,5.0,Meera Nair,30.0
ORD114311,Elena Sharma,elena.sharma4083@gmail.com,+919870767567,male,72,Hyderabad,Telangana,India,Clothing,Kurti,5,722.26,2889.04,12/03/2025,Net Banking,Cancelled,,Sita Reddy,20.0
ORD114312,meena smith,meena.smith4153@yahoo.com,+919366821431,Male,38,Vijayawada,Andra Pradesh,India,Furniture,Bookshelf,1,13206.07,9244.25,2026-04-16,Wallet,Shipped,5.0,John Miller,30.0
ORD114313,Sanjay Johnson,sanjay.johnson3099@outlook.com,+917585762782,male,45,Hyderabad,Telangana,India,Electronics,Smart Watch,6,7773.03,46638.18,2024/07/02,Debit Card,Returned,,Emily Davis,0.0
ORD114314,Sanjay Wilson,sanjay.wilson4447@outlook.com,+917783229599,Male,43,London,England,UK,Healthcare,Digital Thermometer,6,1410.17,6345.77,2024-03-30,Debit Card,Shipped,1.0,Ravi Sharma,25.0
ORD114315,Liam Sharma,liam.sharma2254@company.com,+916587878711,Female,71,Chennai,Tamilnadu,India,Grocery,Dry Fruits Pack,4,1320.89,5019.38,20/06/2023,Net Banking,Shipped,2.0,Emily Davis,5.0
ORD114316,Olivia Mehta,olivia.mehta2147@company.com,+841900485213,Female,37,Visakhapatnam,Andhra Pradesh,India,Electronics,Smart Watch,2,20303.16,32485.06,05-Feb-2025,PayPal,Returned,4.0,Rahul Verma,20.0
ORD114317,Amelia Patel,amelia.patel61@company.com,+916150329969,FEMALE,28,Chicago,Illinois,USA,Electronics,Smartphone,6,53597.55,273347.51,22-Jul-2023,PayPal,Shipped,2.0,John Miller,15.0
ORD114318,Pooja Wilson,pooja.wilson3074@yahoo.com,+917511163977,Other,72,Pune,Maharashtra,India,Furniture,Dining Table,2,21653.91,34646.26,04-02-2025,UPI,Delivered,4.0,Ravi Sharma,20.0
ORD114319,Liam Singh,liam.singh105@gmail.com,+919865495773,FEMALE,64,Singapore,Central Region,Singapore,Clothing,Sneakers,6,5953.18,28575.26,15-Feb-2026,Cash on Delivery,Returned,3.0,John Miller,20.0
ORD114320,NULL,rahul.sharma2248@gmail.com,ABCDE12345,male,74,Pune,Maharashtra,India,Furniture,Sofa Set,6,63716.8,382300.8,13/10/2025,UPI,Shipped,3.0,John Miller,0.0
ORD114321,meena johnson,meena.johnson6200@gmail.com,+919452000416,male,31,Dubai,Dubai,UAE,Grocery,Tea Powder,3,336.37,1009.11,2024/08/05,UPI,Returned,2.0,Rahul Verma,0.0
ORD114322,Neha Miller,neha.miller2087@company.com,+916932670177,male,24,New York,New York,USA,Grocery,Dry Fruits Pack,7,1558.52,8182.23,05-21-2025,UPI,Returned,5.0,Meera Nair,25.0
ORD114323,Isabella Wilson,isabella.wilson1650@company.com,+710343200014,Female,60,Chicago,Illinois,USA,Healthcare,BP Monitor,8,4021.96,32175.68,07/03/2026,Net Banking,Processing,2.0,Meera Nair,0.0
ORD114324,Meena Smith,meena.smith6572@yahoo.com,+919177443277,male,65,Visakhapatnam,Andhra Pradesh,India,Healthcare,Vitamin Tablets,7,1308.46,6411.45,2024-08-02,Wallet,Cancelled,5.0,Kavya Singh,30.0
ORD114325,Noah Garcia,,+916959689541,Male,34,Pune,Maharashtra,India,Electronics,Smartphone,6,28815.6,172893.6,21/04/2025,UPI,Returned,5.0,Emily Davis,0.0
ORD114326,Mia Garcia,mia.garcia6028@yahoo.com,+955609542677,Female,52,Delhi,Delhi,India,Electronics,Bluetooth Speaker,7,3693.85,21978.41,22-Mar-2024,Net Banking,Delivered,2.0,Sara Wilson,15.0
ORD114327,Charlotte Singh,charlotte.singh2651@company.com,+917479542207,Female,39,Pune,Maharashtra,India,Clothing,Jeans,3,1989.43,5968.29,2025/04/05,Net Banking,Shipped,4.0,Anil Kumar,0.0
ORD114328,Arjun Gupta,arjun.gupta6142@company.com,+916013965086,Other,36,Melbourne,Victoria,Australia,Grocery,Dry Fruits Pack,1,1890.35,1890.35,13/07/2025,Cash on Delivery,Processing,2.0,Sita Reddy,0.0
ORD114329,Aarav Johnson,aarav.johnson8075@company.com,+262861101967,male,48,Dubai,Dubai,UAE,Grocery,Cooking Oil,4,493.61,1974.44,11/09/2025,Credit Card,Cancelled,1.0,Anil Kumar,0.0
ORD114330,Benjamin Sharma,benjamin.sharma167@yahoo.com,+916638730269,Other,69,Dubai,Dubai,UAE,Clothing,Sneakers,6,1069.99,4814.95,2024/06/27,Debit Card,Shipped,3.0,John Miller,25.0
ORD114331,Rohan Martinez,rohan.martinez1877@company.com,+918202071289,male,21,London,England,UK,Electronics,Headphones,6,6029.2,34366.44,2024/05/21,Wallet,Delivered,4.0,Rahul Verma,5.0
ORD114332,Pooja Patel,pooja.patel1705@company.com,+917006668157,Male,48,Chennai,Tamil Nadu,India,Grocery,Cooking Oil,2,219.61,395.3,23-Aug-2024,Net Banking,Returned,1.0,Sita Reddy,10.0
ORD114333,Ananya Iyer,ananya.iyer9896@yahoo.com,+917888552356,Male,36,Melbourne,Victoria,Australia,Grocery,Cooking Oil,4,508.13,2032.52,2024-05-07,Credit Card,Returned,,Anil Kumar,0.0
ORD114334,Neha Brown,neha.brown6101@gmail.com,+919544599795,FEMALE,56,Chicago,Illinois,USA,Electronics,Headphones,3,14518.64,37022.53,10/07/2024,PayPal,Returned,2.0,Ravi Sharma,15.0
ORD114335,Sanjay Smith,sanjay.smith4509@company.com,+917134228581,Male,53,Toronto,Ontario,Canada,Furniture,Dining Table,3,56481.36,127083.06,2025-01-07,Cash on Delivery,Shipped,,David Brown,25.0
ORD114336,Aarav Gupta,aarav.gupta7883@yahoo.com,+805652494619,Female,69,Melbourne,Victoria,Australia,Electronics,Laptop,3,48491.48,138200.72,25-Dec-2024,UPI,Returned,4.0,Emily Davis,5.0
ORD114337,Priya Patel,priya.patel2960@gmail.com,+917648252225,Male,36,Bengaluru,Karnataka,India,Electronics,Bluetooth Speaker,3,2794.66,7964.78,11-05-2023,Wallet,Delivered,5.0,Kavya Singh,5.0
ORD114338,Ishita Reddy,ishita.reddy6967@company.com,+919507031928,male,72,London,England,UK,Furniture,Office Chair,1,8131.29,6098.47,08-16-2025,Debit Card,Cancelled,,John Miller,25.0
ORD114339,Sai Sharma,sai.sharma1627@company.com,+917060294705,Other,62,Dubai,Dubai,UAE,Healthcare,Protein Powder,4,1572.02,5344.87,13/02/2026,Cash on Delivery,Delivered,4.0,Sita Reddy,15.0
ORD114340,Olivia Nair,olivia.nair6759@company.com,+918713396638,Female,64,Visakhapatnam,Andhra Pradesh,India,Clothing,Sneakers,4,4763.8,19055.2,20-Aug-2025,Debit Card,Shipped,2.0,John Miller,0.0
ORD114341,Daniel Miller,daniel.miller2993@outlook.com,+919868905767,Male,19,London,England,UK,Clothing,Sneakers,4,1802.14,5045.99,2025-10-27,UPI,Returned,4.0,Sara Wilson,30.0
ORD114342,Benjamin Martinez,benjamin.martinez5626@yahoo.com,+684728923809,Male,44,Hyderabad,Telangana,India,Clothing,Jeans,8,897.73,5386.38,2023-09-05,UPI,,4.0,Sita Reddy,25.0
ORD114343,Rahul Nair,rahul.nair9570@gmail.com,+917972651086,Male,72,Delhi,Delhi,India,Furniture,Dining Table,6,52529.4,252141.12,2024-04-09,PayPal,Cancelled,2.0,Meera Nair,20.0
ORD114344,Charlotte Gupta,charlotte.gupta7528@company.com,+603630091930,Male,24,Singapore,Central Region,Singapore,Grocery,Rice Bag,3,2293.91,6193.56,01-25-2026,Wallet,Shipped,5.0,Sara Wilson,10.0
ORD114345,Vivaan Verma,vivaan.verma2227@gmail.com,+457241367056,Female,33,Chennai,Tamil Nadu,India,Healthcare,BP Monitor,2,3025.99,5144.18,27/08/2024,UPI,Delivered,2.0,Kavya Singh,15.0
ORD114346,Ava Williams,ava.williams7764@gmail.com,+361070181347,Other,20,London,England,UK,Electronics,Laptop,7,83145.92,436516.08,2025-04-05,Wallet,Cancelled,3.0,Emily Davis,25.0
ORD114347,Nikitha Sharma,nikitha.sharma3682@outlook.com,+504022809332,Female,32,New York,New York,USA,Electronics,Smart Watch,7,11429.19,56003.03,23-Mar-2025,Credit Card,Processing,1.0,Sita Reddy,30.0
ORD114348,  Vivaan Kumar ,vivaan.kumar6945@yahoo.com,+917575250478,Male,31,Manchester,England,UK,Clothing,Sneakers,4,1375.57,4401.82,08/02/2024,Cash on Delivery,Shipped,2.0,Emily Davis,20.0
ORD114349,diya williams,diya.williams7706@gmail.com,+916759054620,FEMALE,45,Visakhapatnam,Andhra Pradesh,India,Furniture,Office Chair,2,4015.65,6826.6,16-Jul-2023,Net Banking,Processing,,Meera Nair,15.0
ORD114350,Sai Gupta,sai.gupta9060@gmail.com,+751544435592,Male,66,Bengaluru,Karnataka,India,Grocery,Rice Bag,3,678.37,1729.84,15/10/2023,Cash on Delivery,Processing,3.0,Sita Reddy,15.0
ORD114351,Amelia Kumar,amelia.kumar9876@outlook.com,+918835459745,FEMALE,69,Sydney,New South Wales,Australia,Healthcare,Vitamin Tablets,4,154.97,588.89,2023-07-17,Credit Card,Processing,2.0,Ravi Sharma,5.0
ORD114352,Sofia Singh,sofia.singh9403@outlook.com,+950233402759,Male,50,Los Angeles,California,USA,Furniture,Dining Table,3,22347.52,50281.92,17-Mar-2025,Debit Card,Shipped,1.0,Ravi Sharma,25.0
ORD114353,Lucas Brown,lucas.brown3683@gmail.com,+917554756184,FEMALE,75,Chennai,Tamil Nadu,India,Grocery,Cooking Oil,7,242.58,1273.55,2023/10/14,UPI,Shipped,3.0,Anil Kumar,25.0
ORD114354,Sai Davis,sai.davis1605@outlook.com,+337486357904,Other,57,New York,New York,USA,Furniture,Bed Frame,2,62702.46,119134.67,2025-01-16,Debit Card,Cancelled,4.0,John Miller,5.0
ORD114355,Vivaan Iyer,vivaan.iyer4776@company.com,+919745838144,Other,75,Manchester,England,UK,Grocery,Dry Fruits Pack,7,1497.86,9960.77,18/04/2026,,Delivered,,Anil Kumar,5.0
ORD114356,Rohan Patel,rohan.patel9625@yahoo.com,+919942169361,Other,41,London,England,UK,Furniture,Bookshelf,4,2911.12,9897.81,19/03/2024,Debit Card,Returned,3.0,Meera Nair,15.0
ORD114357,meena nair,meena.nair3363@gmail.com,+256176810602,male,39,Mumbai,Maharashtra,India,Grocery,Rice Bag,7,1559.84,8735.1,2025-12-27,PayPal,Shipped,4.0,Meera Nair,20.0
ORD114358,Liam Nair*,liam.nair4590@yahoo.com,+996235148289,FEMALE,73,Los Angeles,California,USA,Furniture,Sofa Set,5,16547.99,78602.95,2023/07/19,PayPal,Cancelled,4.0,Anil Kumar,5.0
ORD114359,Henry Davis#,henry.davis4214@yahoo.com,+917508833452,Male,25,Sydney,New South Wales,Australia,Healthcare,Protein Powder,4,1996.47,6788.0,06-Oct-2025,Wallet,Processing,5.0,Ravi Sharma,15.0
ORD114360,Rahul Nair,rahul.nair8729@outlook.com,+8046550578,Other,48,Mumabi,Maharashtra,India,Furniture,Dining Table,1,22523.47,20271.12,23-Jun-2023,PayPal,Processing,3.0,Sara Wilson,10.0
ORD114361,Sai Gupta,sai.gupta57@yahoo.com,+917266583058,Other,55,Mumbai,Maharashtra,India,Clothing,Sneakers,4,4050.34,11340.95,27/08/2023,Wallet,Delivered,,Anil Kumar,30.0
ORD114362,Sai Verma,sai.verma391@company.com,+917074500287,Other,63,Melbourne,Victoria,Australia,Furniture,Dining Table,6,34586.96,186769.58,08/07/2023,Cash on Delivery,Shipped,,Ravi Sharma,10.0
ORD114363,Nikitha Johnson,nikitha.johnson4066@gmail.com,+919699028042,male,45,Toronto,Ontario,Canada,Clothing,T-Shirt,5,1734.43,7371.33,05-22-2023,UPI,Processing,2.0,Kavya Singh,15.0
ORD114364,Rohan Williams,rohan.williams4435@yahoo.com,+918007728443,Male,39,Visakhapatnam,Andhra Pradesh,India,Healthcare,First Aid Kit,4,1825.31,5110.87,2024/02/18,Wallet,Delivered,1.0,Anil Kumar,30.0
ORD114365,Diya Smith,diya.smith1819@gmail.com,+917622112337,male,37,Visakhapatnam,Andhra Pradesh,India,Furniture,Bookshelf,2,9011.79,17122.4,02/02/2026,Credit Card,Cancelled,5.0,Emily Davis,5.0
ORD114366,Pooja Williams,pooja.williams5945@yahoo.com,+111639552503,male,26,Pune,Maharashtra,India,Grocery,Rice Bag,4,2454.86,9328.47,2023-06-29,Credit Card,Processing,4.0,Anil Kumar,5.0
ORD114367,Diya Singh,diya.singh7873@gmail.com,+921596501710,Other,70,Los Angeles,California,USA,Healthcare,Protein Powder,6,3365.04,17161.7,08-Dec-2023,Debit Card,Returned,3.0,Ravi Sharma,15.0
ORD114368,Emma Davis,emma.davis2257@company.com,+70102487702,Other,47,London,England,UK,Electronics,Bluetooth Speaker,6,5183.86,27992.84,2026/03/30,Credit Card,Returned,1.0,David Brown,10.0
ORD114369,aditya sharma,aditya.sharma235@outlook.com,+919796733894,Male,38,Singapore,Central Region,Singapore,Clothing,Kurti,6,1403.72,5895.62,28/10/2023,Cash on Delivery,Cancelled,1.0,Ravi Sharma,30.0
ORD114370,Rohan Gupta,rohan.gupta6644@outlook.com,+917548819595,Female,25,Sydney,New South Wales,Australia,Furniture,Bookshelf,3,6501.24,18528.53,03-07-2024,Cash on Delivery,Processing,1.0,Kavya Singh,5.0
ORD114371,Aditya Gupta,aditya.gupta4782@outlook.com,+919604178495,FEMALE,22,Sydney,New South Wales,Australia,Clothing,T-Shirt,7,1926.11,10786.22,08-19-2023,PayPal,Delivered,2.0,Sara Wilson,20.0
ORD114372,Rohan Smith,rohan.smith1388@yahoo.com,+578971034987,FEMALE,31,Vijayawada,Andhra Pradesh,India,Healthcare,Vitamin Tablets,2,1028.1,2056.2,15/01/2026,PayPal,Returned,2.0,Rahul Verma,0.0
ORD114373,David Martinez,david.martinez8930@outlook.com,+919711676356,Female,72,Pune,Maharashtra,India,Healthcare,Vitamin Tablets,4,508.39,1423.49,27/12/2024,PayPal,Processing,4.0,Kavya Singh,30.0
ORD114374,reyansh reddy,reyansh.reddy5871@gmail.com,+917657724262,Other,63,Delhi,Delhi,India,Grocery,Wheat Flour,6,821.5,3696.75,05-14-2025,UPI,Delivered,2.0,Anil Kumar,25.0
ORD114375,Olivia Garcia,olivia.garcia4121@outlook.com,+918053200952,male,24,Chennai,Tamil Nadu,India,Healthcare,Digital Thermometer,4,356.38,997.86,05-18-2026,Credit Card,Returned,4.0,Sita Reddy,30.0
ORD114376,Emma Williams,emma.williams5045@outlook.com,+916146713465,Male,74,Los Angeles,California,USA,Electronics,Laptop,4,55474.05,188611.77,12-25-2023,UPI,Delivered,3.0,John Miller,15.0
ORD114377,Olivia Williams,olivia.williams4426@gmail.com,+756962678798,Other,63,Visakhapatnam,Andhra Pradesh,India,Healthcare,Protein Powder,2,3378.44,5743.35,2025/06/21,Wallet,Processing,2.0,Rahul Verma,15.0
ORD114378,  Neha Iyer ,neha.iyer704@company.com,+919673227997,male,37,Toronto,Ontario,Canada,Electronics,Headphones,4,13889.58,55558.32,2025/12/25,PayPal,Shipped,1.0,Ravi Sharma,0.0
ORD114379,Sanjay Garcia,sanjay.garcia5097@gmail.com,+868503583894,Other,40,Vijayawada,Andhra Pradesh,India,Furniture,Bookshelf,2,13075.14,22227.74,31/03/2024,Cash on Delivery,Processing,3.0,Anil Kumar,15.0
ORD114380,Noah Kumar,noah.kumar8953@gmail.com,+917651675587,Male,29,Dubai,Dubai,UAE,Healthcare,BP Monitor,1,3433.46,2575.1,2026/03/08,Wallet,Returned,4.0,Meera Nair,25.0
ORD114381,Ananya Sharma,ananya.sharma6603@yahoo.com,+918490817999,male,68,Delhi,Delhi,India,Furniture,Office Chair,4,4934.97,19739.88,10/10/2023,Net Banking,Cancelled,2.0,David Brown,0.0
ORD114382,Pooja Nair,pooja.nair1728@yahoo.com,+258294629223,FEMALE,71,Mumbai,Maharashtra,India,Clothing,T-Shirt,5,1456.52,6918.47,26-Mar-2024,Wallet,Shipped,5.0,Rahul Verma,5.0
ORD114383,Nikitha Kumar,nikitha.kumar6161@gmail.com,+52820508685,FEMALE,68,Chennai,Tamil Nadu,India,Electronics,Smartphone,4,47585.37,133239.04,30/11/2024,Debit Card,Shipped,,Sita Reddy,30.0
ORD114384,sanjay smith,sanjay.smith4270@company.com,+919468151712,male,31,Los Angeles,California,USA,Electronics,Laptop,3,104225.82,234508.1,2024-11-14,PayPal,Cancelled,3.0,Emily Davis,25.0
ORD114385,  Kavya Brown ,kavya.brown3106@gmail.com,+917346994001,male,37,Hyderabad,Telangana,India,Grocery,Dry Fruits Pack,4,544.86,2179.44,07/02/2026,Debit Card,Delivered,2.0,Kavya Singh,0.0
ORD114386,Reyansh Smith,reyansh.smith8221@gmail.com,+918767214997,Male,75,Chennai,Tamil Nadu,India,Clothing,T-Shirt,8,780.18,5305.22,2025-07-30,PayPal,Processing,3.0,Sita Reddy,15.0
ORD114387,Sai Brown,sai.brown9942@outlook.com,+916747939141,male,27,New York,New York,USA,Grocery,Dry Fruits Pack,8,2498.58,17989.78,2025-05-13,Cash on Delivery,Returned,,Rahul Verma,10.0
ORD114388,Amelia Mehta,amelia.mehta6438@outlook.com,+329493171459,FEMALE,69,Hyderabad,Telangana,India,Healthcare,BP Monitor,2,3011.52,4818.43,14-Oct-2025,Debit Card,Returned,4.0,David Brown,20.0
ORD114389,  priya nair ,priya.nair7199@yahoo.com,+919231909732,male,53,Mumbai,Maharashtra,India,Electronics,Laptop,7,36554.4,230292.72,08-Jun-2024,Wallet,Delivered,5.0,Sita Reddy,10.0
ORD114390,Noah Kumar,noah.kumar4067@gmail.com,+917499894406,FEMALE,71,Singapore,Central Region,Singapore,Furniture,Sofa Set,8,58337.58,466700.64,2025/09/21,PayPal,Shipped,2.0,Meera Nair,0.0
ORD114391,Ananya Anderson,ananya.anderson2637@yahoo.com,+917762444252,Male,43,Singapore,Central Region,Singapore,Clothing,Jacket,2,5982.89,9572.62,2023/09/11,Wallet,Cancelled,5.0,Kavya Singh,20.0
ORD114392,Henry Anderson,henry.anderson6795@outlook.com,+919276359299,Other,22,Pune,Mahrastra,India,Healthcare,Digital Thermometer,2,1232.35,2218.23,04-May-2026,Cash on Delivery,Cancelled,3.0,Ravi Sharma,10.0
ORD114393,Diya Kumar,diya.kumar9613@outlook.com,+919343567044,Other,34,Chicago,Illinois,USA,Clothing,Kurti,5,2947.49,11053.09,2024/03/01,UPI,Cancelled,2.0,Sara Wilson,25.0
ORD114394,Liam Verma@,liam.verma6273@yahoo.com,+37368701747,Male,45,Sydney,New South Wales,Australia,Furniture,Sofa Set,1,88314.92,83899.17,12/12/2023,PayPal,Processing,5.0,Sara Wilson,5.0
ORD114395,Rohan Patel,rohan.patel2838@outlook.com,+917585965860,male,42,Mumbai,Maharashtra,India,Electronics,Smart Watch,4,14812.12,59248.48,03-13-2025,Net Banking,Cancelled,4.0,Anil Kumar,0.0
ORD114396,William Gupta,william.gupta1581@yahoo.com,+916390754346,FEMALE,36,Toronto,Ontario,Canada,Clothing,Jacket,4,1405.43,5621.72,2026-05-05,Cash on Delivery,Delivered,3.0,Ravi Sharma,0.0
ORD114397,Reyansh Verma,reyansh.verma9326@yahoo.com,+449127406099,FEMALE,50,Newyork,New York,USA,Clothing,Jeans,4,1147.96,3673.47,30-Apr-2025,UPI,Processing,3.0,Emily Davis,20.0
ORD114398,William Nair,william.nair5924@company.com,+918443746306,Male,26,Delhi,Delhi,India,Healthcare,BP Monitor,7,3006.96,14734.1,2026/03/13,Credit Card,Returned,2.0,Rahul Verma,30.0
ORD114399,Noah Johnson,noah.johnson6541@company.com,+423598454203,Male,42,Los Angeles,California,USA,Electronics,Laptop,7,80194.32,392952.17,20-Dec-2025,Net Banking,Returned,5.0,John Miller,30.0
